Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,SMA_50,SMA_200,RSI
2020-02-18 00:00:00-05:00,76.6154064405797,77.68194237472869,76.43319703704242,77.4997329711914,152531200,0.0,0.0,AAPL,,,49.33040995578434
2020-02-19 00:00:00-05:00,77.74267613948199,78.8529405124876,77.74267613948199,78.62213897705078,93984000,0.0,0.0,AAPL,,,54.3267803319486
2020-02-20 00:00:00-05:00,78.38161204782075,78.87235994111728,77.30778824812589,77.81554412841797,100566000,0.0,0.0,AAPL,,,50.47489950001441
2020-02-21 00:00:00-05:00,77.40741721613844,77.85201234060355,75.43469780285128,76.05420684814453,129554000,0.0,0.0,AAPL,,,43.26161060902086
2020-02-24 00:00:00-05:00,72.21807572698077,73.89925662389692,70.2672211186261,72.44158172607422,222195200,0.0,0.0,AAPL,,,32.88199853917881
2020-02-25 00:00:00-05:00,73.11455813124694,73.49840932047711,69.51409877566901,69.98783874511719,230673600,0.0,0.0,AAPL,,,27.972851558906697
2020-02-26 00:00:00-05:00,69.6112788668062,72.36871593579652,69.60399078737231,71.09810638427734,198054800,0.0,0.0,AAPL,,,32.857450931816516
2020-02-27 00:00:00-05:00,68.29207996071155,69.48251314363536,66.31449718169252,66.45054626464844,320605600,0.0,0.0,AAPL,,,25.164363122308934
2020-02-28 00:00:00-05:00,62.50025221622378,67.63855549976232,62.28402684931131,66.41167449951172,426510000,0.0,0.0,AAPL,,,25.11140509920652
2020-03-02 00:00:00-05:00,68.57874837854894,73.23359135629464,67.47091599038849,72.59464263916016,341397200,0.0,0.0,AAPL,,,44.95469017776156
2020-03-03 00:00:00-05:00,73.77535132893588,73.85552017744328,69.43390383275212,70.28907775878906,319475600,0.0,0.0,AAPL,,,40.63130721029774
2020-03-04 00:00:00-05:00,72.01886735003643,73.70976836620322,71.21471719102264,73.54942321777344,219178400,0.0,0.0,AAPL,,,48.21565348439387
2020-03-05 00:00:00-05:00,71.7953572173482,72.77442872757254,70.79685330071518,71.16370391845703,187572800,0.0,0.0,AAPL,,,43.805721307450426
2020-03-06 00:00:00-05:00,68.51072660724627,70.65351068690393,68.32366098027373,70.21863555908203,226176800,0.0,0.0,AAPL,,,42.16066827904905
2020-03-09 00:00:00-04:00,64.0769770598791,67.56082015516542,63.89476764643868,64.66490936279297,286744800,0.0,0.0,AAPL,,,34.06483914587837
2020-03-10 00:00:00-04:00,67.33002237477793,69.58941601369386,65.44232820850907,69.32217407226562,285290000,0.0,0.0,AAPL,,,43.80913968892304
2020-03-11 00:00:00-04:00,67.39074518979353,68.32122442675887,66.04724767525568,66.91456604003906,255598800,0.0,0.0,AAPL,,,40.478713269542595
2020-03-12 00:00:00-04:00,62.17956410495869,65.595382309111,60.25057338022048,60.30644989013672,418474000,0.0,0.0,AAPL,,,33.0518216450509
2020-03-13 00:00:00-04:00,64.35391881351434,68.0053940210408,61.453141557980196,67.53164672851562,370732000,0.0,0.0,AAPL,,,44.94580898405871
2020-03-16 00:00:00-04:00,58.78074574053363,62.94240549390449,58.30700208996454,58.84391403198242,322423600,0.0,0.0,AAPL,,,36.539698131069656
2020-03-17 00:00:00-04:00,60.13152411847769,62.58527490250636,57.91828734590942,61.4312858581543,324056000,0.0,0.0,AAPL,,,40.1309460290511
2020-03-18 00:00:00-04:00,58.25112350527089,60.736458342676634,57.60731482260299,59.92744827270508,300233600,0.0,0.0,AAPL,,,38.75806741927907
2020-03-19 00:00:00-04:00,60.10237727632101,61.42643149656511,58.941096340460845,59.46828842163086,271857200,0.0,0.0,AAPL,,,38.32694108183301
2020-03-20 00:00:00-04:00,60.051354773786564,61.18105522592207,55.391655045407944,55.692909240722656,401693200,0.0,0.0,AAPL,,,34.890340910861056
2020-03-23 00:00:00-04:00,55.41109646620474,55.51313329042529,51.65272342564485,54.509765625,336752800,0.0,0.0,AAPL,,,33.865528726887334
2020-03-24 00:00:00-04:00,57.422685891648946,60.175263039289916,56.92221799336145,59.978477478027344,287531200,0.0,0.0,AAPL,,,42.30151283839502
2020-03-25 00:00:00-04:00,60.91867715648319,62.7407711890799,59.35167702986198,59.6480712890625,303602000,0.0,0.0,AAPL,,,41.9533182636516
2020-03-26 00:00:00-04:00,59.89100489553818,62.84522326472187,59.85213267444206,62.78691864013672,252087200,0.0,0.0,AAPL,,,46.46185990935363
2020-03-27 00:00:00-04:00,61.40456197455525,62.162551820385715,60.01977140734214,60.18740463256836,204216800,0.0,0.0,AAPL,,,43.451813159884175
2020-03-30 00:00:00-04:00,60.9162416493631,62.07752247549457,60.59069140429655,61.905029296875,167976400,0.0,0.0,AAPL,70.93040229797363,,45.94378468041504
2020-03-31 00:00:00-04:00,62.09695247318078,63.77084530142144,61.22234604683102,61.778690338134766,197002000,0.0,0.0,AAPL,70.62096038818359,,45.783964544441815
2020-04-01 00:00:00-04:00,59.886146267819704,60.425486299534775,58.09563671171014,58.528079986572266,176218400,0.0,0.0,AAPL,70.25697654724121,,41.75895720070463
2020-04-02 00:00:00-04:00,58.3895983401584,59.558167158261334,57.55386411404779,59.50471878051758,165934000,0.0,0.0,AAPL,69.90704803466797,,43.36980705608935
2020-04-03 00:00:00-04:00,58.987245933670266,59.691787329996366,58.05676299670478,58.64955139160156,129880000,0.0,0.0,AAPL,69.5325991821289,,42.26742149090849
2020-04-06 00:00:00-04:00,60.95510622630931,63.92147268414861,60.58583124007947,63.7659912109375,201820400,0.0,0.0,AAPL,69.26493881225586,,50.391973138930155
2020-04-07 00:00:00-04:00,65.78973220321845,66.00838939615304,62.922974182925735,63.02743911743164,202887200,0.0,0.0,AAPL,69.02787925720214,,49.313177011847486
2020-04-08 00:00:00-04:00,63.83158077024564,64.95642107483819,63.46473763286438,64.64059448242188,168895200,0.0,0.0,AAPL,68.78071647644043,,51.74323142495527
2020-04-09 00:00:00-04:00,65.27956785413652,65.61240255882335,64.3077842309361,65.10707092285156,161834800,0.0,0.0,AAPL,68.51064826965332,,52.45310545026086
2020-04-13 00:00:00-04:00,65.1847957247921,66.49427732074086,64.58228739111088,66.38494873046875,131022800,0.0,0.0,AAPL,68.26841590881348,,54.43071067631369
2020-04-14 00:00:00-04:00,68.02483698264967,70.02914021517418,67.55108961658726,69.73760223388672,194994800,0.0,0.0,AAPL,68.16284492492676,,59.222740437498366
2020-04-15 00:00:00-04:00,68.60790210124024,69.56267745034108,68.1778906437514,69.10108184814453,131154400,0.0,0.0,AAPL,68.04866432189941,,57.976202935581625
2020-04-16 00:00:00-04:00,69.81777206662008,70.0169894216292,68.59575486882815,69.65013885498047,157125200,0.0,0.0,AAPL,67.89606971740723,,58.78212355310863
2020-04-17 00:00:00-04:00,69.1642646656941,69.71332473888341,67.26199423225898,68.70509338378906,215250000,0.0,0.0,AAPL,67.71197090148925,,56.76425950370263
2020-04-20 00:00:00-04:00,67.52679355095263,68.43297671339394,67.25955166646025,67.27898406982422,130015200,0.0,0.0,AAPL,67.48112342834473,,53.764888585486126
2020-04-21 00:00:00-04:00,67.12107374662952,67.35673149875346,64.48511000316932,65.19937133789062,180991600,0.0,0.0,AAPL,67.23011161804199,,49.64535406425461
2020-04-22 00:00:00-04:00,66.47239906793473,67.51463866177296,66.12985200256384,67.07733917236328,116862400,0.0,0.0,AAPL,67.00927375793457,,53.137296688024016
2020-04-23 00:00:00-04:00,67.02145639399674,68.44997887859135,66.77851059496004,66.8173828125,124814400,0.0,0.0,AAPL,66.79266304016113,,52.593599076871314
2020-04-24 00:00:00-04:00,67.34458885914316,68.75610357640764,67.29599672618441,68.74638366699219,126161200,0.0,0.0,AAPL,66.57775291442871,,56.17685758824055
2020-04-27 00:00:00-04:00,68.4621332593315,69.12780988807346,68.0126893963885,68.79497528076172,117087600,0.0,0.0,AAPL,66.3751358795166,,56.26653202536879
2020-04-28 00:00:00-04:00,69.2589956509729,69.44120502793687,67.58753452748297,67.67984771728516,112004800,0.0,0.0,AAPL,66.14982795715332,,53.55797963424606
2020-04-29 00:00:00-04:00,69.17397162378808,70.3741246653292,68.96989800808439,69.9028091430664,137280800,0.0,0.0,AAPL,65.99788948059081,,57.907885825094965
2020-04-30 00:00:00-04:00,70.4445760159148,71.55484032075456,70.05343675937974,71.37748718261719,183064000,0.0,0.0,AAPL,65.85299644470214,,60.54780099357338
2020-05-01 00:00:00-04:00,69.54324636284784,72.64080580783059,69.44606951014269,70.22835540771484,240616800,0.0,0.0,AAPL,65.70125267028808,,57.52041003903695
2020-05-04 00:00:00-04:00,70.25263358572829,71.35074582850537,69.56023663856901,71.22198486328125,133568000,0.0,0.0,AAPL,65.60460823059083,,59.41025328394155
2020-05-05 00:00:00-04:00,71.68359006518509,73.1266887689035,71.53782109644347,72.29095458984375,147751200,0.0,0.0,AAPL,65.60159568786621,,61.39982837169189
2020-05-06 00:00:00-04:00,72.9955230221983,73.67091232748685,72.60923993097661,73.03682708740234,142333600,0.0,0.0,AAPL,65.66257545471191,,62.77105303590788
2020-05-07 00:00:00-04:00,73.66602924556396,74.13977654354584,73.3623469812468,73.7923583984375,115215200,0.0,0.0,AAPL,65.71646049499512,,64.15992080065548
2020-05-08 00:00:00-04:00,74.45497453572709,75.60234489642644,74.12610833613621,75.54875183105469,133838400,0.205,0.0,AAPL,65.89842460632325,,67.2213565087707
2020-05-11 00:00:00-04:00,75.05423265334322,77.23447930915694,74.84472979761668,76.73753356933594,145946400,0.0,0.0,AAPL,66.10494178771972,,69.14259211886512
2020-05-12 00:00:00-04:00,77.42449545855905,77.87760182453243,75.73876343818256,75.86056518554688,162301200,0.0,0.0,AAPL,66.17026023864746,,66.06624207575378
2020-05-13 00:00:00-04:00,76.04083401805624,76.96653181484587,73.86301804797671,74.94461822509766,200622400,0.0,0.0,AAPL,66.26337104797364,,62.917530821959076
2020-05-14 00:00:00-04:00,74.17969648666386,75.4659225361775,73.45375545548762,75.40502166748047,158929200,0.0,0.0,AAPL,66.30048301696777,,63.8501673953501
2020-05-15 00:00:00-04:00,73.16631038114846,75.0055137738857,73.13220232382433,74.959228515625,166348400,0.0,0.0,AAPL,66.37639350891114,,62.218458947728195
2020-05-18 00:00:00-04:00,76.2892969667924,77.10049319763979,75.59502563599513,76.725341796875,135178400,0.0,0.0,AAPL,66.50652763366699,,65.9328387960824
2020-05-19 00:00:00-04:00,76.74240439441022,77.59257816496145,76.2503280386341,76.28199768066406,101729600,0.0,0.0,AAPL,66.73886940002441,,64.22587713611775
2020-05-20 00:00:00-04:00,77.14436288320279,77.83619600542188,77.10538542691289,77.76555633544922,111504800,0.0,0.0,AAPL,66.90773704528809,,67.2786960854914
2020-05-21 00:00:00-04:00,77.62667450841661,78.1699128659026,76.94701881675974,77.18575286865234,102688800,0.0,0.0,AAPL,67.11316078186036,,64.94606703152729
2020-05-22 00:00:00-04:00,76.92268238596525,77.76555593478616,76.8203730686473,77.68273162841797,81803200,0.0,0.0,AAPL,67.46068641662598,,66.03315582121269
2020-05-26 00:00:00-04:00,78.80572515787037,78.98598935270705,77.10050081133222,77.15653228759766,125522000,0.0,0.0,AAPL,67.65318412780762,,63.777900886527
2020-05-27 00:00:00-04:00,77.01281453766303,77.63886988657548,76.26981939752606,77.49270629882812,112945200,0.0,0.0,AAPL,68.02615997314453,,64.60950895968742
2020-05-28 00:00:00-04:00,77.16628144944023,78.79112013772229,76.88857731287194,77.52681732177734,133560800,0.0,0.0,AAPL,68.348070602417,,64.69807327757142
2020-05-29 00:00:00-04:00,77.77039859974671,78.23324365116935,77.0931813306074,77.45127868652344,153532400,0.0,0.0,AAPL,68.69854721069336,,64.31424370306894
2020-06-01 00:00:00-04:00,77.40500236526634,78.52557981081432,77.27345441027991,78.40377807617188,80791200,0.0,0.0,AAPL,69.07725700378418,,66.97480195998061
2020-06-02 00:00:00-04:00,78.13581441439783,78.79110835527389,77.6924543067813,78.7667465209961,87642800,0.0,0.0,AAPL,69.53873374938965,,67.9552478546996
2020-06-03 00:00:00-04:00,79.08833049443567,79.46348204803387,78.51342224295618,79.20038604736328,104491200,0.0,0.0,AAPL,70.03254615783692,,69.13421107781372
2020-06-04 00:00:00-04:00,79.02253336806902,79.32216087891952,78.14312097373995,78.51827239990234,87560400,0.0,0.0,AAPL,70.40334205627441,,65.07826767941003
2020-06-05 00:00:00-04:00,78.76919528745188,80.81546325453446,78.73996405615183,80.75456237792969,137250400,0.0,0.0,AAPL,70.82547187805176,,71.07058254129448
2020-06-08 00:00:00-04:00,80.45005239746396,81.26612557402613,79.73629595752215,81.23201751708984,95654400,0.0,0.0,AAPL,71.19437385559083,,72.16863354620332
2020-06-09 00:00:00-04:00,80.91046204581917,84.19179372904645,80.87879240448521,83.79715728759766,147712400,0.0,0.0,AAPL,71.6665689086914,,77.18005155542588
2020-06-10 00:00:00-04:00,84.74965447468956,86.42320929687702,84.30873274320919,85.95305633544922,166651600,0.0,0.0,AAPL,72.1475294494629,,80.37799989218279
2020-06-11 00:00:00-04:00,85.09313198270294,85.5194380776058,81.72409908659924,81.82640838623047,201662400,0.0,0.0,AAPL,72.5484838104248,,62.362896935793366
2020-06-12 00:00:00-04:00,83.9750035031546,84.72529905397784,81.41716661042784,82.53286743164062,200146000,0.0,0.0,AAPL,73.02857955932618,,63.85639701478471
2020-06-15 00:00:00-04:00,81.18087015739523,84.2088600192706,81.01765253374747,83.5535659790039,138808800,0.0,0.0,AAPL,73.5095565032959,,65.95822170982068
2020-06-16 00:00:00-04:00,85.61688084344807,86.04075597292818,83.97499569346724,85.76791381835938,165428800,0.0,0.0,AAPL,74.05192375183105,,70.03000575447334
2020-06-17 00:00:00-04:00,86.5157952019366,86.57669608655492,85.5267654304704,85.64856719970703,114406400,0.0,0.0,AAPL,74.48957527160644,,69.54716834726845
2020-06-18 00:00:00-04:00,85.60470805854047,86.1016612872621,85.071215791131,85.68266296386719,96820400,0.0,0.0,AAPL,74.94267974853516,,69.61162966070745
2020-06-19 00:00:00-04:00,86.39154853955934,86.85926309495805,84.07974627650528,85.1930160522461,264476000,0.0,0.0,AAPL,75.35372817993164,,67.40499308881884
2020-06-22 00:00:00-04:00,85.58764785972699,87.56570697612824,85.5413626026624,87.42198181152344,135445200,0.0,0.0,AAPL,75.80002639770508,,71.78901155267356
2020-06-23 00:00:00-04:00,88.67167780071613,90.7130764076864,88.25024105134419,89.28799438476562,212155600,0.0,0.0,AAPL,76.25808731079101,,74.83991994643456
2020-06-24 00:00:00-04:00,88.91527780438203,89.83853715411549,87.33672444267022,87.71187591552734,192623200,0.0,0.0,AAPL,76.61757278442383,,68.1371571519153
2020-06-25 00:00:00-04:00,87.86778995028821,88.91528208057547,87.10530976653793,88.87630462646484,137522400,0.0,0.0,AAPL,77.01307723999024,,70.25659165411973
2020-06-26 00:00:00-04:00,88.7715532731175,88.99323335258256,85.99690581013819,86.1455078125,205256800,0.0,0.0,AAPL,77.34298461914062,,60.15144324584354
2020-06-29 00:00:00-04:00,86.05292961011511,88.22587593033623,85.5730304554739,88.13086700439453,130646000,0.0,0.0,AAPL,77.73150009155273,,64.18472278181791
2020-06-30 00:00:00-04:00,87.71673790659106,89.15400438756762,87.69725289921183,88.86654663085938,140223200,0.0,0.0,AAPL,78.16325134277344,,65.57516182808415
2020-07-01 00:00:00-04:00,88.9445053445153,89.49017478480187,88.64974720230929,88.6984634399414,110737200,0.0,0.0,AAPL,78.63323318481446,,64.95470086359211
2020-07-02 00:00:00-04:00,89.60954555050597,90.24778550673871,88.58397693612106,88.6984634399414,114041600,0.0,0.0,AAPL,79.06565567016601,,64.9547008635921
2020-07-06 00:00:00-04:00,90.133307162582,91.54133528521365,90.10163751383828,91.07118225097656,118655600,0.0,0.0,AAPL,79.55073165893555,,69.65526326555312
2020-07-07 00:00:00-04:00,91.4511912983208,92.23315645577713,90.67653394853455,90.78858947753906,112424400,0.0,0.0,AAPL,79.99157577514649,,68.47720828597865
2020-07-08 00:00:00-04:00,91.77031371850838,92.93473818795185,91.68261258995767,92.90306854248047,117092000,0.0,0.0,AAPL,80.47373764038086,,72.25795140780343
2020-07-09 00:00:00-04:00,93.7995199197664,93.85311298440197,92.25020530715545,93.30257415771484,125642800,0.0,0.0,AAPL,80.98619216918945,,72.91883359394706
2020-07-10 00:00:00-04:00,92.89575849276069,93.52425969060765,92.28188034447685,93.46578979492188,90257200,0.0,0.0,AAPL,81.45745178222656,,73.1997313216106
2020-07-13 00:00:00-04:00,94.77637811960794,97.39755418632491,92.82024229124636,93.03461456298828,191649200,0.0,0.0,AAPL,81.89059432983399,,71.10157986389436
2020-07-14 00:00:00-04:00,92.4134338814032,94.76664493210258,91.47556621482171,94.57420349121094,170989200,0.0,0.0,AAPL,82.37751129150391,,73.97056171655271
2020-07-15 00:00:00-04:00,96.45723479721515,96.70814609189011,94.02119992301604,95.22460174560547,153198000,0.0,0.0,AAPL,82.85756362915039,,75.09540607977816
2020-07-16 00:00:00-04:00,94.0918567876338,94.91279943602586,93.4511783597131,94.0528793334961,110577600,0.0,0.0,AAPL,83.29280212402344,,69.2863523719336
2020-07-17 00:00:00-04:00,94.50598610723088,94.66188849020998,93.38783943733658,93.86286926269531,92186800,0.0,0.0,AAPL,83.7093229675293,,68.36282748183525
2020-07-20 00:00:00-04:00,93.9505614633719,95.9797752684357,93.60464123577772,95.8409194946289,90318000,0.0,0.0,AAPL,84.15029418945312,,72.47584270830318
2020-07-21 00:00:00-04:00,96.63505736726201,96.71057384530293,94.26723143317827,94.51814270019531,103433200,0.0,0.0,AAPL,84.52968200683594,,66.27113930711721
2020-07-22 00:00:00-04:00,94.21851429558046,95.46820132434986,94.13082061211013,94.78367614746094,89001600,0.0,0.0,AAPL,84.89060485839843,,66.88402938482443
2020-07-23 00:00:00-04:00,94.51570967602893,94.59366457206063,89.65582482110416,90.4694595336914,197004400,0.0,0.0,AAPL,85.18278274536132,,50.748829628887734
2020-07-24 00:00:00-04:00,88.65949241794257,90.59126629328684,86.86412846693425,90.24534606933594,185438800,0.0,0.0,AAPL,85.4887973022461,,50.07304761665706
2020-07-27 00:00:00-04:00,91.31231683287815,92.47674103323078,91.08820582072967,92.38417053222656,121214000,0.0,0.0,AAPL,85.82838027954102,,56.08341519838808
2020-07-28 00:00:00-04:00,91.95300847115467,92.13084169284853,90.86166217384763,90.86653900146484,103625600,0.0,0.0,AAPL,86.14652648925781,,51.35889679990711
2020-07-29 00:00:00-04:00,91.35131194036356,92.79344792257183,91.31477290242518,92.60830688476562,90329200,0.0,0.0,AAPL,86.46418579101562,,55.945794807038716
2020-07-30 00:00:00-04:00,91.77760801811353,93.83362191523179,91.36835596961677,93.72887420654297,158130000,0.0,0.0,AAPL,86.8131233215332,,58.64756912905751
2020-07-31 00:00:00-04:00,100.2525895272056,103.69226986257458,98.24529157077608,103.5412368774414,374336800,0.0,0.0,AAPL,87.32863693237304,,73.80002213055668
2020-08-03 00:00:00-04:00,105.43158949553171,108.78113754648273,105.13196195503647,106.15022277832031,308151200,0.0,0.0,AAPL,87.90792633056641,,76.2879294804463
2020-08-04 00:00:00-04:00,106.34023134726526,107.95532367778854,105.61429026969972,106.8591079711914,173071600,0.0,0.0,AAPL,88.49145385742187,,76.92897522327264
2020-08-05 00:00:00-04:00,106.57895830344707,107.56798781328905,106.11123636225952,107.24642944335938,121776800,0.0,0.0,AAPL,89.0932518005371,,77.29022920766036
2020-08-06 00:00:00-04:00,107.58017903042834,111.48514293061744,106.98822429560296,110.98818969726562,202428800,0.0,0.0,AAPL,89.76316146850586,,80.47151936953621
2020-08-07 00:00:00-04:00,110.5074267277089,110.9662282348746,107.66433051713838,108.46479034423828,198045600,0.205,0.0,AAPL,90.38192092895508,,73.04049085365737
2020-08-10 00:00:00-04:00,109.91681850726152,111.06382205020762,107.37877619578843,110.0412826538086,212403600,0.0,0.0,AAPL,91.03372100830079,,74.61749132258134
2020-08-11 00:00:00-04:00,109.30186450006919,109.80214914223019,106.50757212458231,106.7686996459961,187902400,0.0,0.0,AAPL,91.60101943969727,,65.98829680616193
2020-08-12 00:00:00-04:00,107.86444373428206,110.57576233443505,107.66921252952778,110.31707763671875,165598000,0.0,0.0,AAPL,92.23202606201171,,70.03472445723625
2020-08-13 00:00:00-04:00,111.70322831118779,113.27730675270328,111.21270008616257,112.2694091796875,210082000,0.0,0.0,AAPL,92.8934065246582,,72.00799139712998
2020-08-14 00:00:00-04:00,112.09369702768127,112.259644279629,110.35122853945316,112.16934967041016,165565200,0.0,0.0,AAPL,93.56642807006835,,71.74721870208595
2020-08-17 00:00:00-04:00,113.2968411430322,113.32124690635658,111.2468836328708,111.87651062011719,119561600,0.0,0.0,AAPL,94.1888670349121,,70.93753975830793
2020-08-18 00:00:00-04:00,111.62758802659577,113.23582875245064,111.29080786153607,112.80875396728516,105633600,0.0,0.0,AAPL,94.82040176391601,,72.02006843406674
2020-08-19 00:00:00-04:00,113.21873534210548,114.3706172584675,112.85511407883027,112.95028686523438,145538000,0.0,0.0,AAPL,95.40346435546876,,72.18943575714405
2020-08-20 00:00:00-04:00,112.99177121995679,115.57130437194684,112.97468644336533,115.45660400390625,126907200,0.0,0.0,AAPL,95.99353530883789,,75.06756908139543
2020-08-21 00:00:00-04:00,116.4205810780314,121.8920223479699,116.40838192059897,121.40637969970703,338054800,0.0,0.0,AAPL,96.78513473510742,,80.28395924860898
2020-08-24 00:00:00-04:00,125.63074297294527,125.7161668596811,120.9841750756256,122.8584213256836,345937600,0.0,0.0,AAPL,97.59164581298828,,81.31159866062275
2020-08-25 00:00:00-04:00,121.72606818176882,122.19706883538618,120.1202629427022,121.85052490234375,211495600,0.0,0.0,AAPL,98.35758499145508,,78.26233237281009
2020-08-26 00:00:00-04:00,123.17322344538643,123.96636216631946,122.10187249057444,123.50756072998047,163022400,0.0,0.0,AAPL,99.1123779296875,,79.61576881696625
2020-08-27 00:00:00-04:00,124.11279658484769,124.44713388915774,120.88166620220456,122.03111267089844,155552400,0.0,0.0,AAPL,99.84002883911133,,75.12734438064119
2020-08-28 00:00:00-04:00,123.00973827579061,123.42949208020819,121.60893535239867,121.83345794677734,187630000,0.0,0.0,AAPL,100.56304473876953,,74.52165352568679
2020-08-31 00:00:00-04:00,124.53988670086144,127.87838943141969,122.99753487296856,125.965087890625,225702700,0.0,4.0,AAPL,101.3784861755371,,78.43540455552946
2020-09-01 00:00:00-04:00,129.59645917907037,131.5878564000405,127.4196019763636,130.9826202392578,151948100,0.0,0.0,AAPL,102.24969894409179,,82.04294021362402
2020-09-02 00:00:00-04:00,134.3113445903267,134.69205062860914,123.9736987933479,128.2688446044922,200119000,0.0,0.0,AAPL,103.02931594848633,,74.75846707621534
2020-09-03 00:00:00-04:00,123.8858353148807,125.7698377409412,117.6285771387157,117.99951934814453,257599600,0.0,0.0,AAPL,103.63506881713867,,54.895425904738346
2020-09-04 00:00:00-04:00,117.208830026215,120.7523274206756,108.24758160325585,118.07762145996094,332607200,0.0,0.0,AAPL,104.2190951538086,,54.99336755671352
2020-09-08 00:00:00-04:00,111.23466214416847,116.15456397882693,109.99492847765607,110.131591796875,231366600,0.0,0.0,AAPL,104.6988168334961,,44.42424404225504
2020-09-09 00:00:00-04:00,114.46580041608053,116.30099900444922,112.51345864001445,114.52436828613281,176940500,0.0,0.0,AAPL,105.22668685913087,,50.1303353153609
2020-09-10 00:00:00-04:00,117.4919257894212,117.62858911457678,109.81922220240571,110.78562927246094,182274400,0.0,0.0,AAPL,105.66506851196289,,45.81847491510968
2020-09-11 00:00:00-04:00,111.83987406231714,112.48415028338371,107.37877437046598,109.33111572265625,180860300,0.0,0.0,AAPL,106.07772155761718,,44.224773336533524
2020-09-14 00:00:00-04:00,111.98632757070929,113.16749347370929,110.1120812178957,112.61107635498047,140150100,0.0,0.0,AAPL,106.55597381591797,,48.56913290176593
2020-09-15 00:00:00-04:00,115.51030669973152,115.9983921595148,110.90277876776254,112.78678894042969,184642000,0.0,0.0,AAPL,106.99028594970703,,48.79921348662141
2020-09-16 00:00:00-04:00,112.48417402269936,113.23582232498472,109.37018652553259,109.45803833007812,154679000,0.0,0.0,AAPL,107.36367492675781,,44.71789443842948
2020-09-17 00:00:00-04:00,107.10546458227437,109.52636406828354,106.11952995935674,107.71068572998047,178011000,0.0,0.0,AAPL,107.65982727050782,,42.69910745619164
2020-09-18 00:00:00-04:00,107.76925568547131,108.2378134895848,103.56195455603122,104.29408264160156,287104900,0.0,0.0,AAPL,107.87965744018555,,38.99240415796573
2020-09-21 00:00:00-04:00,102.04889177743026,107.56425804113088,100.64320350485175,107.45687866210938,195713800,0.0,0.0,AAPL,108.1594792175293,,43.85163447206354
2020-09-22 00:00:00-04:00,109.99494709889399,110.17065817443509,106.55882850203781,109.14567565917969,183055400,0.0,0.0,AAPL,108.48170043945312,,46.31065755669641
